2025-5-31;18:8:1;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Paramedic Jacket;
2025-5-31;18:8:1;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Paramedic Pants;
2025-5-31;18:8:1;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Scrub Hat;
2025-5-31;18:8:1;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Dress Shoes;
2025-5-31;18:8:1;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Canvas Bag;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;Combat Gas Mask;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Hood;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Boots;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Pants;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Jacket;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Gloves;
2025-5-31;18:8:1;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;Drybag Backpack;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Assault Helmet;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Tactical Shirt;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Cargo Pants;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Tactical Gloves;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Assault Boots;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Balaclava;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Plate Carrier;
2025-5-31;18:8:1;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;SVD;
2025-5-31;18:8:1;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Fingerless Gloves;
2025-5-31;18:8:1;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Ushanka;
2025-5-31;18:8:1;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Quilted Jacket;
2025-5-31;18:8:1;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Jeans;
2025-5-31;18:8:1;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Trail Shoes;
2025-5-31;18:8:1;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Wrench;
2025-5-31;18:8:1;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Jumpsuit Pants;
2025-5-31;18:8:1;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Jumpsuit Jacket;
2025-5-31;18:8:1;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Working Boots;
2025-5-31;18:8:1;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Hard Hat;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG MK-V Armor Alpine;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG CombatShirt Alpine;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Tactical Boots Alpine;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Falcon Belt Alpine;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Sniper Boonie Alpine;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Tactical Pants Alpine;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;SVD;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;KelTec SUB 2000;
2025-5-31;18:8:1;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;The PKP Tactical machine gun;
2025-5-31;18:8:1;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Surgical Gloves;
2025-5-31;18:8:1;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Scrub Hat;
2025-5-31;18:8:1;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Suit Pants;
2025-5-31;18:8:1;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Dress Shoes;
2025-5-31;18:8:1;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Lab Coat;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Gloves Multicam;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG TT Plate Carrier Multicam;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Boots Multicam;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Shirt Multicam;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Pants Multicam;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Helmet Multicam;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;SVD;
2025-5-31;18:8:1;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;ASh-12;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Boonie Hat;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Vest;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Jacket;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Pants;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Backpack;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Wool Gloves;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Bandana;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hiking Boots;
2025-5-31;18:8:1;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Aviator Sunglasses;
2025-5-31;18:8:1;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Mens Suit Jacket;
2025-5-31;18:8:1;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Dress Shoes;
2025-5-31;18:8:1;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Suit Pants;
2025-5-31;18:8:1;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Athletic Sunglasses;
2025-5-31;18:8:1;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Fingerless Gloves;
2025-5-31;18:8:1;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Ushanka;
2025-5-31;18:8:1;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Quilted Jacket;
2025-5-31;18:8:1;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Jeans;
2025-5-31;18:8:2;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Trail Shoes;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Hoxton Mask;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Down Jacket;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Cargo Pants;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Working Gloves;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Hiking Boots;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;SVD;
2025-5-31;18:8:2;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Fange;
2025-5-31;18:8:2;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Denim Skirt;
2025-5-31;18:8:2;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Collar Dress;
2025-5-31;18:8:2;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Flat Shoes;
2025-5-31;18:8:2;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Christmas Headband;
2025-5-31;18:8:2;;<>;<>;<8393.610352, 292.177887, 5967.712402>;picked the item;Pickaxe;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;STM-9;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Magazine Glock19;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Fortis buttstock;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Operatorshirt MulticamBlack;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Paper;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG IFAK UCP;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Matches;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Paper;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Tactical Pouch Tan;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;adhesive tape;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;10rd MK II Mag;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG EOD Pouch UCP;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;.45 ACP Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Saw;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;9x19mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;.22 LR Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Combat Headphones Tan;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG EOD Pouch Alpine;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Kitchen Knife;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Handheld Transceiver;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;#cp_vacuum_bagger0;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;#STR_MEDCONTAINER_IFAK_NAME;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Tactical Pouch Atacs-A;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Boxed 7.62x39mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG triple MagPouch Tan;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Mlock-91;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Mlock-91;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Mlock-91;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Facemask Dark Woodland;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG IFAK Multicam;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG IFAK Atacs-A;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;.308 WIN Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Holster Pouch Tan;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;9V Battery;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.45x39mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG CRYE-JPC Mutlicam Tropic;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG triple MagPouch UCP;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;#STR_TERJEMED_EXPRESSTESTRABIE_NAME;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Magazine Glock19;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Magazine Glock19;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;IV Start Kit;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Magazine Glock19;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Improvised Bolt;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;60rd Standardized Mag;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;30rd Coupled Standardized Mag;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG EOD Pouch Tan;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;9x19mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;9x19mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;9x19mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;5.56x45mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;7.62x39mm Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Bones;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Handheld Transceiver;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;9V Battery;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Bottle Atacs-A;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG IFAK Black;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Machete;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Rag;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MK II;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;10rd MK II Mag;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;.308 WIN Tracer Rounds;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Ski Mask;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Tactical Gloves Dark Woodland;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;VS-89;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;AX338 Scope;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;10rnd VS-89 Mag;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;Oil filter silencer;
2025-5-31;18:8:21;;<Mk_Jackson>;<76561199076505655>;<8209.553711, 470.540527, 9060.342773>;picked the item;MMG Combat Headphones UCP;
