2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Scrub Hat;
2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Scrub Pants;
2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Scrub T-Shirt;
2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Surgical Mask;
2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Surgical Gloves;
2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Dress Shoes;
2025-5-26;23:3:48;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Hip Pack;
2025-5-26;23:3:48;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Paramedic Jacket;
2025-5-26;23:3:48;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Paramedic Pants;
2025-5-26;23:3:48;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Scrub Hat;
2025-5-26;23:3:48;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Dress Shoes;
2025-5-26;23:3:48;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Canvas Bag;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;Combat Gas Mask;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Hood;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Boots;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Pants;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Jacket;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Gloves;
2025-5-26;23:3:48;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;Drybag Backpack;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Assault Helmet;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Tactical Shirt;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Cargo Pants;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Tactical Gloves;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Assault Boots;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Balaclava;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Plate Carrier;
2025-5-26;23:3:48;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;SVD;
2025-5-26;23:3:48;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Fingerless Gloves;
2025-5-26;23:3:48;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Ushanka;
2025-5-26;23:3:48;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Quilted Jacket;
2025-5-26;23:3:48;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Jeans;
2025-5-26;23:3:48;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Trail Shoes;
2025-5-26;23:3:48;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Wrench;
2025-5-26;23:3:48;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Jumpsuit Pants;
2025-5-26;23:3:48;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Jumpsuit Jacket;
2025-5-26;23:3:48;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Working Boots;
2025-5-26;23:3:48;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Hard Hat;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG MK-V Armor Alpine;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG CombatShirt Alpine;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Tactical Boots Alpine;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Falcon Belt Alpine;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Sniper Boonie Alpine;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Tactical Pants Alpine;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;SVD;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;KelTec SUB 2000;
2025-5-26;23:3:48;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;The PKP Tactical machine gun;
2025-5-26;23:3:48;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Surgical Gloves;
2025-5-26;23:3:48;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Scrub Hat;
2025-5-26;23:3:48;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Suit Pants;
2025-5-26;23:3:48;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Dress Shoes;
2025-5-26;23:3:48;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Lab Coat;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Gloves Multicam;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG TT Plate Carrier Multicam;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Boots Multicam;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Shirt Multicam;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Pants Multicam;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Helmet Multicam;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;SVD;
2025-5-26;23:3:48;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;ASh-12;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Boonie Hat;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Vest;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Jacket;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Pants;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Backpack;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Wool Gloves;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Bandana;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hiking Boots;
2025-5-26;23:3:48;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Aviator Sunglasses;
2025-5-26;23:3:48;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Mens Suit Jacket;
2025-5-26;23:3:48;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Dress Shoes;
2025-5-26;23:3:48;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Suit Pants;
2025-5-26;23:3:48;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Athletic Sunglasses;
2025-5-26;23:3:48;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Fingerless Gloves;
2025-5-26;23:3:48;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Ushanka;
2025-5-26;23:3:48;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Quilted Jacket;
2025-5-26;23:3:48;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Jeans;
2025-5-26;23:3:48;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Trail Shoes;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Hoxton Mask;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Down Jacket;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Cargo Pants;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Working Gloves;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Hiking Boots;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;SVD;
2025-5-26;23:3:48;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Fange;
2025-5-26;23:3:48;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Denim Skirt;
2025-5-26;23:3:48;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Collar Dress;
2025-5-26;23:3:48;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Flat Shoes;
2025-5-26;23:3:48;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Christmas Headband;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Assault Boots;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Combat Knife;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Tactical Gloves Multicam;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Tactical Shirt UCP;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;12ga 00 Buckshots;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Ключ від касового апарату;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Bandana;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Bandage;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Lock Pick;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Pliers;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Pioneer;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;1P69 Hyperon;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;5rd Pioneer Mag;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Tactical Goggles;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Facemask Skull;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG CombatPants Olive;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Falcon Belt Black;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Climbing Carbine Black;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Tactical Gloves;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Tactical Pouch Erdl;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Bottle Tan;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;BK-12;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Tactical Atacs-A;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;Plate Carrier;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;MMG Mag Pouch Erdl;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;5.56x45mm Tracer Rounds;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;5.56x45mm Rounds;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;5rd Pioneer Mag;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;<5302.935059, 339.259308, 7906.568359>;picked the item;5rd Pioneer Mag;
2025-5-26;23:4:11;;<Foster>;<76561198093965225>;connected;;;;;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;SSG 82;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5rd SSG 82 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Tactical Helmet Police;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Combat Headphones Tan;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;9V Battery;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Потертий Ведмедик №1;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Lighter;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;GPS Receiver;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;9V Battery;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Matches;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Ключ від касового апарату;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Lighter;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Facemask Joker;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Tactical Gloves Atacs-A;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG CRYE-JPC Erdl;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Sheath Tan;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Fange;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG EOD Pouch MulticamBlack;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;12ga 00 Buckshots;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;.380 ACP Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;.45 ACP Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;12rd IJ-70 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;12rd IJ-70 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;.357 Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Derringer;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;.357 Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;12ga 00 Buckshots;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Mag Pouch Multicam Tropic;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5rd SSG 82 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;.357 Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Gun Cleaning Kit;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Gun Cleaning Kit;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;.45 ACP Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;12ga Rifled Slugs;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5rd CR-527 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5.45x39mm Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5rd SSG 82 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5rd SSG 82 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Compass;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Tactical Shirt Alpine;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Road Flare;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;#STR_TERJEMED_IROVIT;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Bandage;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Plastic Bottle;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;#STR_TERJEMED_NEIROX;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Bandage;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;USG-45;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;25rd USG-45 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;EoTech;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;9V Battery;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Tetracycline Pills;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG Camelback UCP;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Hunting Knife;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Hatchet;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Lock Pick;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Disinfectant Spray;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;SK 59/66 Bayonet;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;#STR_TERJEMED_RABINUCOLINE;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;SG5-K;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;30rd SG5-K Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;SG5-K Rail Handguard;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;CR-527;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;ACOG;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;9V Battery;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;5rd CR-527 Mag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;#STR_TERJEMED_MAGNESIUMSULFATE;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Boxed .380 ACP Rounds;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Medium Tent;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Lock Pick;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Saline Bag;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Tetracycline Pills;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Hatchet;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Canteen;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Rangefinder;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;9V Battery;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;MMG IFAK Tan;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;Iodine Tincture;
2025-5-26;23:4:11;;<LeBronko>;<76561198075176045>;<1849.902466, 162.269913, 4169.592285>;picked the item;#STR_TERJEMED_PIPERACYLIN;
