2025-5-29;19:2:57;;<>;<>;<3709.234131, 402.000000, 6004.520508>;picked the item;75rd KA-M Drum Mag;
2025-5-29;19:2:57;;<>;<>;<3709.234131, 402.000000, 6004.520508>;picked the item;Kobra Sights;
2025-5-29;19:2:57;;<>;<>;<3709.234131, 402.000000, 6004.520508>;picked the item;Apple;
2025-5-29;19:2:57;;<>;<>;<1389.397827, 329.336273, 612.630066>;picked the item;Shirt;
2025-5-29;19:2:57;;<>;<>;<1389.397827, 329.336273, 612.630066>;picked the item;Jeans;
2025-5-29;19:2:57;;<>;<>;<1389.397827, 329.336273, 612.630066>;picked the item;Athletic Shoes;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Scrub Hat;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Scrub Pants;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Scrub T-Shirt;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Surgical Mask;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Surgical Gloves;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Dress Shoes;
2025-5-29;19:3:0;;<>;<>;<1436.089478, 329.337250, 632.509338>;picked the item;Hip Pack;
2025-5-29;19:3:0;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Paramedic Jacket;
2025-5-29;19:3:0;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Paramedic Pants;
2025-5-29;19:3:0;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Scrub Hat;
2025-5-29;19:3:0;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Dress Shoes;
2025-5-29;19:3:0;;<>;<>;<3712.570068, 402.721893, 5972.784668>;picked the item;Canvas Bag;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;Combat Gas Mask;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Hood;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Boots;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Pants;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Jacket;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;NBC Gloves;
2025-5-29;19:3:0;;<>;<>;<2172.071289, 91.612350, 3348.242676>;picked the item;Drybag Backpack;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Assault Helmet;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Tactical Shirt;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Cargo Pants;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Tactical Gloves;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Assault Boots;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Balaclava;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;Plate Carrier;
2025-5-29;19:3:0;;<>;<>;<1397.600952, 329.374176, 647.802795>;picked the item;SVD;
2025-5-29;19:3:0;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Fingerless Gloves;
2025-5-29;19:3:0;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Ushanka;
2025-5-29;19:3:0;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Quilted Jacket;
2025-5-29;19:3:0;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Jeans;
2025-5-29;19:3:0;;<>;<>;<1410.082764, 329.338257, 641.032043>;picked the item;Trail Shoes;
2025-5-29;19:3:0;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Wrench;
2025-5-29;19:3:0;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Jumpsuit Pants;
2025-5-29;19:3:0;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Jumpsuit Jacket;
2025-5-29;19:3:0;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Working Boots;
2025-5-29;19:3:0;;<>;<>;<1394.546021, 329.336273, 613.621338>;picked the item;Hard Hat;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG MK-V Armor Alpine;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG CombatShirt Alpine;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Tactical Boots Alpine;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Falcon Belt Alpine;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Sniper Boonie Alpine;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;MMG Tactical Pants Alpine;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;SVD;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;KelTec SUB 2000;
2025-5-29;19:3:0;;<>;<>;<3687.716064, 402.941101, 5957.413086>;picked the item;The PKP Tactical machine gun;
2025-5-29;19:3:0;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Surgical Gloves;
2025-5-29;19:3:0;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Scrub Hat;
2025-5-29;19:3:0;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Suit Pants;
2025-5-29;19:3:0;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Dress Shoes;
2025-5-29;19:3:0;;<>;<>;<1424.495483, 329.337250, 619.711853>;picked the item;Lab Coat;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Gloves Multicam;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG TT Plate Carrier Multicam;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Boots Multicam;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Shirt Multicam;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Pants Multicam;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;MMG Tactical Helmet Multicam;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;SVD;
2025-5-29;19:3:0;;<>;<>;<3681.450684, 402.651245, 5966.488281>;picked the item;ASh-12;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Boonie Hat;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Vest;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Jacket;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Pants;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hunter Backpack;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Wool Gloves;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Bandana;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Hiking Boots;
2025-5-29;19:3:0;;<>;<>;<3702.868652, 402.651245, 5948.369141>;picked the item;Aviator Sunglasses;
2025-5-29;19:3:0;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Mens Suit Jacket;
2025-5-29;19:3:0;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Dress Shoes;
2025-5-29;19:3:0;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Suit Pants;
2025-5-29;19:3:0;;<>;<>;<175.029129, 386.918182, 12518.526367>;picked the item;Athletic Sunglasses;
2025-5-29;19:3:0;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Fingerless Gloves;
2025-5-29;19:3:0;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Ushanka;
2025-5-29;19:3:0;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Quilted Jacket;
2025-5-29;19:3:0;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Jeans;
2025-5-29;19:3:0;;<>;<>;<3718.620361, 402.651123, 5953.166992>;picked the item;Trail Shoes;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Hoxton Mask;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Down Jacket;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Cargo Pants;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Working Gloves;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Hiking Boots;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;SVD;
2025-5-29;19:3:0;;<>;<>;<14124.838867, 140.338562, 13839.694336>;picked the item;Fange;
2025-5-29;19:3:0;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Denim Skirt;
2025-5-29;19:3:0;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Collar Dress;
2025-5-29;19:3:0;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Flat Shoes;
2025-5-29;19:3:0;;<>;<>;<8539.095703, 342.689240, 8028.934082>;picked the item;Christmas Headband;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Ribak Shoes;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG Tactical Helmet Dark Woodland;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Zenit2Irs;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;9V Battery;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_MEDCONTAINER_SMALL_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_ZIVIROL;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Codeine Pills;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_ERYTROMIXELIN;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_ERYTROMIXELIN;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_AGTEMINOL;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Chlorine Tablets;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Alcoholic Tincture;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_ERYTHROPOIETIN;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_SYRINGE_EMPTY_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_IROVIT;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_MORPHINE;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_AMOXICLAV;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_PLASTER_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Потертий Ведмедик №3;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG EOD Pouch Tan;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_MADBULL_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Small Stone;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_MADBULL_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;adhesive tape;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;9V Battery;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Iodine Tincture;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_FINALGON;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG Tactical Pouch Black;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Crowbar;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun Cleaning Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun Cleaning Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Screwdriver;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Ключ від касового апарату;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Medical key;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Epoxy Putty;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Medical key;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Medical key;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;9V Battery;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Medical key;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Medical key;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Ключ від касового апарату;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Matches;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Police key;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun Cleaning Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG CRYE-JPC MulticamBlack;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Compass;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG Mag Pouch Olive;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;30rd Mag-C Mag;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;30rd KA-74 Mag;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;30rd KA-74 Mag;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG IFAK Dark Woodland;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_MEDCONTAINER_AFAK_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;SK 59/66;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;PU Scope;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG Facemask Skull;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;An-94 Abakan;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;30rd KA-74 Mag;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;KA Polymer Buttstock;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG Camelback Olive;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;.308 WIN Rounds;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;5.45x39mm Rounds;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Oiler;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;DMR;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;EoTech XPS3-4;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;10rd DMR Mag;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun oil;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEDRINK_GANG_NAME;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;File;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;7.62x54mmR Rounds;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;File;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Sandpaper;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Blowtorch;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Small Gas Canister;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Universal glue;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Small Gas Canister;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun Cleaning Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun Cleaning Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Gun Cleaning Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Sewing Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;WD40;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Capacitors;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Tire Repair Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;WD40;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Набiр чисток для крафту та ремонту зброї;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Tire Repair Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Набiр чисток для крафту та ремонту зброї;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Electrical Repair Kit;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Carbon;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;MMG IFAK Black;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_NEIROX;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_AMFITALICYNE;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;#STR_TERJEMED_NEIROX;
2025-5-29;19:3:16;;<Sanik>;<76561199483109476>;<1939.226440, 316.166534, 8119.121094>;picked the item;Ключ від касового апарату;
